participant_id,run_timestamp,key_black,key_white,keymap_flip,block,block_idx,trial,global_trial,difficulty_mode,delta_fixed_mean,delta_fixed_sd,delta_stair_realised,delta_stair_mean,delta_step_down_used,delta_step_up_used,vblack_prop,n_vblack,n_vwhite,auto_on,aid_accuracy_setting,stimulus,aid_label,aid_correct,aid_onset_ms,aid_onset_ms_rel,response,correct,feedback,rt_s,rt_ms
1,20260325_120141,D,J,False,MANUAL,2,406,706,fixed_delta,0.04926863410845236,0.011780794413821632,,,,,0.4714811641150781,1697,1903,0,,WHITE,,,0,,WHITE,True,CORRECT,2.3445896140001423,2344.5896140001423
1,20260325_120141,D,J,False,MANUAL,2,407,707,fixed_delta,0.04926863410845236,0.011780794413821632,,,,,0.4451475498118609,1603,1997,0,,WHITE,,,0,,WHITE,True,CORRECT,2.9541994640003395,2954.1994640003395
1,20260325_120141,D,J,False,MANUAL,2,408,708,fixed_delta,0.04926863410845236,0.011780794413821632,,,,,0.4589197198970623,1652,1948,0,,WHITE,,,0,,WHITE,True,CORRECT,2.888997926000229,2888.997926000229
1,20260325_120141,D,J,False,MANUAL,2,409,709,fixed_delta,0.04926863410845236,0.011780794413821632,,,,,0.44191406337224187,1591,2009,0,,WHITE,,,0,,WHITE,True,CORRECT,2.6356971959994553,2635.6971959994553
1,20260325_120141,D,J,False,MANUAL,2,410,710,fixed_delta,0.04926863410845236,0.011780794413821632,,,,,0.5329419729819163,1919,1681,0,,BLACK,,,0,,WHITE,False,INCORRECT,4.708058616999551,4708.058616999551
1,20260325_120141,D,J,False,MANUAL,2,411,711,fixed_delta,0.04926863410845236,0.011780794413821632,,,,,0.5427117680234734,1954,1646,0,,BLACK,,,0,,BLACK,True,CORRECT,1.6915956039993034,1691.5956039993034
1,20260325_120141,D,J,False,MANUAL,2,412,712,fixed_delta,0.04926863410845236,0.011780794413821632,,,,,0.5454484519644738,1964,1636,0,,BLACK,,,0,,BLACK,True,CORRECT,5.209195142000681,5209.195142000681
1,20260325_120141,D,J,False,MANUAL,2,413,713,fixed_delta,0.04926863410845236,0.011780794413821632,,,,,0.42839030482104967,1542,2058,0,,WHITE,,,0,,WHITE,True,CORRECT,1.1793594419996225,1179.3594419996225
1,20260325_120141,D,J,False,MANUAL,2,414,714,fixed_delta,0.04926863410845236,0.011780794413821632,,,,,0.5302195837241608,1909,1691,0,,BLACK,,,0,,BLACK,True,CORRECT,3.763978358001623,3763.978358001623
1,20260325_120141,D,J,False,MANUAL,2,415,715,fixed_delta,0.04926863410845236,0.011780794413821632,,,,,0.43191148737191165,1555,2045,0,,WHITE,,,0,,WHITE,True,CORRECT,3.678631855000276,3678.631855000276
1,20260325_120141,D,J,False,MANUAL,2,416,716,fixed_delta,0.04926863410845236,0.011780794413821632,,,,,0.4513409654595852,1625,1975,0,,WHITE,,,0,,WHITE,True,CORRECT,4.508037404000788,4508.037404000788
1,20260325_120141,D,J,False,MANUAL,2,417,717,fixed_delta,0.04926863410845236,0.011780794413821632,,,,,0.4374734830885292,1575,2025,0,,WHITE,,,0,,WHITE,True,CORRECT,3.602343900998676,3602.343900998676
1,20260325_120141,D,J,False,MANUAL,2,418,718,fixed_delta,0.04926863410845236,0.011780794413821632,,,,,0.4355328461120537,1568,2032,0,,WHITE,,,0,,WHITE,True,CORRECT,1.6412838209998881,1641.2838209998881
1,20260325_120141,D,J,False,MANUAL,2,419,719,fixed_delta,0.04926863410845236,0.011780794413821632,,,,,0.4631048589730473,1667,1933,0,,WHITE,,,0,,WHITE,True,CORRECT,6.7240492930013716,6724.049293001372
1,20260325_120141,D,J,False,MANUAL,2,420,720,fixed_delta,0.04926863410845236,0.011780794413821632,,,,,0.5615829949633004,2022,1578,0,,BLACK,,,0,,BLACK,True,CORRECT,2.3723154189992783,2372.3154189992783
1,20260325_120141,D,J,False,MANUAL,2,421,721,fixed_delta,0.04926863410845236,0.011780794413821632,,,,,0.5468776758629029,1969,1631,0,,BLACK,,,0,,BLACK,True,CORRECT,4.004367621999336,4004.367621999336
1,20260325_120141,D,J,False,MANUAL,2,422,722,fixed_delta,0.04926863410845236,0.011780794413821632,,,,,0.4399678352715695,1584,2016,0,,WHITE,,,0,,WHITE,True,CORRECT,3.5659486550011934,3565.9486550011934
1,20260325_120141,D,J,False,MANUAL,2,423,723,fixed_delta,0.04926863410845236,0.011780794413821632,,,,,0.4263756552664681,1535,2065,0,,WHITE,,,0,,WHITE,True,CORRECT,1.7730456200006302,1773.0456200006302
1,20260325_120141,D,J,False,MANUAL,2,424,724,fixed_delta,0.04926863410845236,0.011780794413821632,,,,,0.44648089166331795,1607,1993,0,,WHITE,,,0,,WHITE,True,CORRECT,2.47393083300085,2473.93083300085
1,20260325_120141,D,J,False,MANUAL,2,425,725,fixed_delta,0.04926863410845236,0.011780794413821632,,,,,0.456904144681181,1645,1955,0,,WHITE,,,0,,WHITE,True,CORRECT,4.491940361000161,4491.940361000161
1,20260325_120141,D,J,False,MANUAL,2,426,726,fixed_delta,0.04926863410845236,0.011780794413821632,,,,,0.4539444035226977,1634,1966,0,,WHITE,,,0,,WHITE,True,CORRECT,7.733705173999624,7733.705173999624
1,20260325_120141,D,J,False,MANUAL,2,427,727,fixed_delta,0.04926863410845236,0.011780794413821632,,,,,0.44045546574635186,1586,2014,0,,WHITE,,,0,,WHITE,True,CORRECT,0.8951211900002818,895.1211900002818
1,20260325_120141,D,J,False,MANUAL,2,428,728,fixed_delta,0.04926863410845236,0.011780794413821632,,,,,0.5424082722377924,1953,1647,0,,BLACK,,,0,,BLACK,True,CORRECT,1.7289553560003696,1728.9553560003696
1,20260325_120141,D,J,False,MANUAL,2,429,729,fixed_delta,0.04926863410845236,0.011780794413821632,,,,,0.5458002727254421,1965,1635,0,,BLACK,,,0,,BLACK,True,CORRECT,0.8858736460006185,885.8736460006185
